Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
LD101,WS2812C,WS2812C_2020,190.5,34.13125,180.0,top
LD102,WS2812C,WS2812C_2020,209.55,34.13125,180.0,top
LD103,WS2812C,WS2812C_2020,228.6,34.13125,180.0,top
LD104,WS2812C,WS2812C_2020,247.65,34.13125,180.0,top
LD105,WS2812C,WS2812C_2020,266.7,34.13125,180.0,top
LD106,WS2812C,WS2812C_2020,302.41875,34.13125,180.0,top
LD107,WS2812C,WS2812C_2020,361.95,34.13125,180.0,top
LD108,WS2812C,WS2812C_2020,404.8125,34.13125,180.0,top
LD109,WS2812C,WS2812C_2020,423.8625,34.13125,180.0,top
LD110,WS2812C,WS2812C_2020,442.9125,34.13125,180.0,top
LD111,WS2812C,WS2812C_2020,9.525,15.08125,0.0,top
LD112,WS2812C,WS2812C_2020,28.575,15.08125,0.0,top
LD113,WS2812C,WS2812C_2020,54.76875,15.08125,0.0,top
LD114,WS2812C,WS2812C_2020,78.58125,15.08125,0.0,top
LD115,WS2812C,WS2812C_2020,102.39375,15.08125,0.0,top
LD116,WS2812C,WS2812C_2020,173.83125,15.08125,0.0,top
LD117,WS2812C,WS2812C_2020,245.26875,15.08125,0.0,top
LD118,WS2812C,WS2812C_2020,269.08125,15.08125,0.0,top
LD119,WS2812C,WS2812C_2020,292.89375,15.08125,0.0,top
LD120,WS2812C,WS2812C_2020,316.70625,15.08125,0.0,top
LD121,WS2812C,WS2812C_2020,342.9,15.08125,0.0,top
LD122,WS2812C,WS2812C_2020,361.95,15.08125,0.0,top
LD123,WS2812C,WS2812C_2020,381.0,15.08125,0.0,top
LD124,WS2812C,WS2812C_2020,404.8125,15.08125,0.0,top
LD125,WS2812C,WS2812C_2020,423.8625,15.08125,0.0,top
LD126,WS2812C,WS2812C_2020,442.9125,15.08125,0.0,top
LD127,WS2812C,WS2812C_2020,456.40625,19.05,90.0,top
LP1,10uH,L_Wuerth_HCI-1040,408.08275,133.7945,180.0,bottom
RC1,5k1,Passive_0402_1005Metric,441.35675,131.445,90.0,bottom
RC2,5k1,Passive_0402_1005Metric,436.78475,131.445,-90.0,bottom
RD1,27,Passive_0402_1005Metric,432.74615,121.44375,-90.0,bottom
RD2,27,Passive_0402_1005Metric,431.73015,121.44375,-90.0,bottom
RF1,1k,Passive_0402_1005Metric,444.65875,118.3005,90.0,bottom
RP1,100K,Passive_0402_1005Metric,414.81375,136.2075,-90.0,bottom
RP2,22.1K,Passive_0402_1005Metric,414.81375,134.1755,-90.0,bottom
RR1,1k,Passive_0402_1005Metric,430.56175,105.3465,90.0,bottom
RX2,1k,Passive_0402_1005Metric,432.84775,103.4415,180.0,bottom
S2,RESET,SW_SPST_SKQG_WithoutStem,408.08275,112.2045,180.0,bottom
TX0,Transducer,Buzzer_CUI_CPT-9019S-SMT,407.9875,120.65,180.0,bottom
U0,RP2040,QFN-56-RP2040,433.3875,111.125,180.0,bottom
U1,MT2492,SOT-23-6,417.60775,133.6675,0.0,bottom
U2,W25Q128JVS,SOIC-8_5.23x5.23mm_P1.27mm,441.22975,121.3485,90.0,bottom
U3,USBLC6-2SC6,SOT-23-6,439.07075,129.413,90.0,bottom
Y0,CSTCE12M0G55-R0,Resonator_SMD_Murata_CSTxExxV-3Pin_3.0x1.1mm,433.60975,101.6635,180.0,bottom
