Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D68,1N4148W-T4,D_SOD-523,107.15625,-163.765,90.0,bottom
D69,1N4148W-T4,D_SOD-523,126.20625,-163.765,90.0,bottom
D70,1N4148W-T4,D_SOD-523,145.25625,-163.765,90.0,bottom
D71,1N4148W-T4,D_SOD-523,164.30625,-163.765,90.0,bottom
D72,1N4148W-T4,D_SOD-523,183.35625,-163.765,90.0,bottom
D73,1N4148W-T4,D_SOD-523,202.40625,-163.765,90.0,bottom
D74,1N4148W-T4,D_SOD-523,221.45625,-163.765,90.0,bottom
D75,1N4148W-T4,D_SOD-523,240.50625,-163.765,90.0,bottom
D76,1N4148W-T4,D_SOD-523,259.55625,-163.765,90.0,bottom
D77,1N4148W-T4,D_SOD-523,278.60625,-163.765,90.0,bottom
D78,1N4148W-T4,D_SOD-523,297.65625,-163.765,90.0,bottom
D79,1N4148W-T4,D_SOD-523,316.70625,-163.765,90.0,bottom
D80,1N4148W-T4,D_SOD-523,335.75625,-163.765,90.0,bottom
D81,1N4148W-T4,D_SOD-523,354.80625,-163.765,90.0,bottom
D82,1N4148W-T4,D_SOD-523,373.85625,-163.765,90.0,bottom
D83,1N4148W-T4,D_SOD-523,40.48125,-182.815,90.0,bottom
D84,1N4148W-T4,D_SOD-523,59.53125,-182.815,90.0,bottom
D85,1N4148W-T4,D_SOD-523,88.10625,-182.815,90.0,bottom
D86,1N4148W-T4,D_SOD-523,107.15625,-182.815,90.0,bottom
D87,1N4148W-T4,D_SOD-523,126.20625,-182.815,90.0,bottom
D88,1N4148W-T4,D_SOD-523,145.25625,-182.815,90.0,bottom
D89,1N4148W-T4,D_SOD-523,164.30625,-182.815,90.0,bottom
D90,1N4148W-T4,D_SOD-523,183.35625,-182.815,90.0,bottom
D91,1N4148W-T4,D_SOD-523,202.40625,-182.815,90.0,bottom
D92,1N4148W-T4,D_SOD-523,221.45625,-182.815,90.0,bottom
D93,1N4148W-T4,D_SOD-523,240.50625,-182.815,90.0,bottom
